,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
7769,carbon_tax,The 2016 campaign in Maine's 2nd Congressional District kicked off... [Derived headline],"Shepherd, Michael","Morning Sentinel; Waterville, Me.","Mar 4, 2015","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/2016-campaign-maines-2nd-congressional-district/docview/1660290914/se-2?accountid=13360,ME
7790,carbon_tax,Big questions for big wind,,"Bangor Daily News; Bangor, Me.","Nov 26, 2012","Bangor, Me.",,,https://www.proquest.com/newspapers/big-questions-wind/docview/1197635322/se-2?accountid=13360,ME
7836,carbon_tax,"Tuesday, Oct. 2, 2018: Finding truth about Kavanaugh, Liberman a fair district attorney, Angus King no political pawn",,"Bangor Daily News; Bangor, Me.","Oct 1, 2018","Bangor, Me.",,,https://www.proquest.com/newspapers/tuesday-oct-2-2018-finding-truth-about-kavanaugh/docview/2114726513/se-2?accountid=13360,ME
7846,carbon_tax,The 2016 campaign in Maine's 2nd Congressional District kicked off... [Derived headline],"Shepherd, Michael","Kennebec Journal; Augusta, Me.","Mar 4, 2015","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/2016-campaign-maines-2nd-congressional-district/docview/1660290889/se-2?accountid=13360,ME
7851,carbon_tax,"Friday, March 11, 2016: Benghazi disqualifies Hillary Clinton, protect students from abuse",,"Bangor Daily News; Bangor, Me.","Mar 10, 2016","Bangor, Me.",,,https://www.proquest.com/newspapers/friday-march-11-2016-benghazi-disqualifies/docview/1772345048/se-2?accountid=13360,ME
7858,carbon_tax,"No hate, just facts","Ralph ""Doc"" Wallace","Sun Journal; Lewiston, Me.","Oct 6, 2019","Lewiston, Me.",,Columns & Analysis,https://www.proquest.com/newspapers/no-hate-just-facts/docview/2301323991/se-2?accountid=13360,ME
7884,carbon_tax,"FOR THURSDAY POST Friday, March 11, 2016: Benghazi disqualifies Hillary Clinton, protect students from abuse",,"Bangor Daily News; Bangor, Me.","Mar 9, 2016","Bangor, Me.",,,https://www.proquest.com/newspapers/thursday-post-friday-march-11-2016-benghazi/docview/1772227008/se-2?accountid=13360,ME
7886,carbon_tax,Arctic oil drilling not worth the risk,,"Portland Press Herald; Portland, Me.","Apr 10, 2015","Portland, Me.",A.1,,https://www.proquest.com/newspapers/arctic-oil-drilling-not-worth-risk/docview/1671978915/se-2?accountid=13360,ME
7977,carbon_tax,Climate change: Truth is out there,,"Kennebec Journal; Augusta, Me.","Feb 27, 2020","Augusta, Me.",2.B,,https://www.proquest.com/newspapers/climate-change-truth-is-out-there/docview/2364922801/se-2?accountid=13360,ME
7982,carbon_tax,Close USM's Confucius Institute,,"Portland Press Herald; Portland, Me.","Mar 6, 2019","Portland, Me.",A.1,,https://www.proquest.com/newspapers/close-usms-confucius-institute/docview/2188100499/se-2?accountid=13360,ME
7993,carbon_tax,Climate change: Truth is out there,,"Morning Sentinel; Waterville, Me.","Feb 27, 2020","Waterville, Me.",2.B,,https://www.proquest.com/newspapers/climate-change-truth-is-out-there/docview/2364922883/se-2?accountid=13360,ME
8148,carbon_tax,How Maine's members of Congress voted,,"Portland Press Herald; Portland, Me.","Jun 19, 2016","Portland, Me.",B.2,,https://www.proquest.com/newspapers/how-maines-members-congress-voted/docview/1797772165/se-2?accountid=13360,ME
8220,clean_energy_standard,America's lost superiority in renewable energy,,"Sun Journal; Lewiston, Me.","Jun 24, 2007","Lewiston, Me.",,Columnist,https://www.proquest.com/newspapers/americas-lost-superiority-renewable-energy/docview/378837520/se-2?accountid=13360,ME
8393,demand-side_management,PUC: View from the edge: [ALL Edition],,"Bangor Daily News; Bangor, Me.","Feb 3, 1995","Bangor, Me.",,,https://www.proquest.com/newspapers/puc-view-edge/docview/413851741/se-2?accountid=13360,ME
8421,demand-side_management,Hydro is victim of events: [ALL Edition],"Hill, Richard C","Bangor Daily News; Bangor, Me.","Sep 11, 1997","Bangor, Me.",,,https://www.proquest.com/newspapers/hydro-is-victim-events/docview/413858682/se-2?accountid=13360,ME
8426,demand-side_management,Utility branches out: [ALL Edition],,"Bangor Daily News; Bangor, Me.","Sep 2, 1995","Bangor, Me.",,,https://www.proquest.com/newspapers/utility-branches-out/docview/413854874/se-2?accountid=13360,ME
8541,demand-side_management,Hydro is victim of events: [ALL Edition],"Hill, Richard C","Bangor Daily News; Bangor, Me.","Sep 11, 1997","Bangor, Me.",,,https://www.proquest.com/newspapers/hydro-is-victim-events/docview/413858682/se-2?accountid=13360,ME
8546,demand-side_management,Utility branches out: [ALL Edition],,"Bangor Daily News; Bangor, Me.","Sep 2, 1995","Bangor, Me.",,,https://www.proquest.com/newspapers/utility-branches-out/docview/413854874/se-2?accountid=13360,ME
8660,emissions_tax,How Maine's members of Congress voted,Targeted News Service,"Portland Press Herald; Portland, Me.","Jul 29, 2018","Portland, Me.",A.1,,https://www.proquest.com/newspapers/how-maines-members-congress-voted/docview/2077788272/se-2?accountid=13360,ME
8661,emissions_tax,Maine congressional votes,Targeted News Service,"Morning Sentinel; Waterville, Me.","Jul 22, 2018","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/maine-congressional-votes/docview/2072947470/se-2?accountid=13360,ME
8662,emissions_tax,How Maine's members of Congress voted last week,Targeted News Service,"Portland Press Herald; Portland, Me.","Jul 22, 2018","Portland, Me.",A.1,,https://www.proquest.com/newspapers/how-maines-members-congress-voted-last-week/docview/2072936839/se-2?accountid=13360,ME
8788,gas_tax,"GAS TAX A TOUGH CALL, BUT GOOD FOR MAINE LAWMAKERS AGREE THE ROADS NEED TO BE FIXED, BUT NOT ON HOW TO PAY FOR IT.: [CITY Edition]",,"Portland Press Herald; Portland, Me.","Apr 29, 1999","Portland, Me.",,EDITORIAL,https://www.proquest.com/newspapers/gas-tax-tough-call-good-maine-lawmakers-agree/docview/276891257/se-2?accountid=13360,ME
8817,gas_tax,Increase in fuel taxes weighed to close gap: State House: The gas tax would rise 11 cents per gallon over four years to cover road repair needs.,"Wickenheiser, Matt","Portland Press Herald; Portland, Me.","May 22, 2009","Portland, Me.",A.1,Front,https://www.proquest.com/newspapers/increase-fuel-taxes-weighed-close-gap/docview/277374995/se-2?accountid=13360,ME
8861,gas_tax,Higher gas tax would fuel progress,,"Portland Press Herald; Portland, Me.","Feb 4, 2016","Portland, Me.",A.1,,https://www.proquest.com/newspapers/higher-gas-tax-would-fuel-progress/docview/1762280294/se-2?accountid=13360,ME
8931,gas_tax,Gas-tax plan fueling debate,"Wickenheiser, Matt","Morning Sentinel; Waterville, Me.","May 22, 2009","Waterville, Me.",A.6,Local News,https://www.proquest.com/newspapers/gas-tax-plan-fueling-debate/docview/381714930/se-2?accountid=13360,ME
9024,gas_tax,King seeks 5-cent gas tax increase: [ALL Edition],A. Jay Higgins Of the NEWS Staff,"Bangor Daily News; Bangor, Me.","Jan 9, 1999","Bangor, Me.",,,https://www.proquest.com/newspapers/king-seeks-5-cent-gas-tax-increase/docview/414003389/se-2?accountid=13360,ME
9027,gas_tax,"Gas-tax pains Government spends too much on roads, bridges",,"Kennebec Journal; Augusta, Me.","Sep 21, 2005","Augusta, Me.",,Editorials,https://www.proquest.com/newspapers/gas-tax-pains-government-spends-too-much-on-roads/docview/241680452/se-2?accountid=13360,ME
9031,gas_tax,"Gas-tax pains Government spends too much on roads, bridges",,"Morning Sentinel; Waterville, Me.","Sep 21, 2005","Waterville, Me.",,Editorials,https://www.proquest.com/newspapers/gas-tax-pains-government-spends-too-much-on-roads/docview/381668588/se-2?accountid=13360,ME
9112,gas_tax,Maine needs more money to maintain its roads. Higher gas tax and electric car fees could be part of fix.,,"Bangor Daily News; Bangor, Me.","Feb 9, 2018","Bangor, Me.",,,https://www.proquest.com/newspapers/maine-needs-more-money-maintain-roads-higher-gas/docview/1999708446/se-2?accountid=13360,ME
9223,gas_tax,"Condition of Maine's highway system requires honest, open conversation",,"Morning Sentinel; Waterville, Me.","May 27, 2014","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/condition-maines-highway-system-requires-honest/docview/1535253478/se-2?accountid=13360,ME
9225,gas_tax,"Condition of Maine's highway system requires honest, open conversation",,"Kennebec Journal; Augusta, Me.","May 27, 2014","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/condition-maines-highway-system-requires-honest/docview/1535256668/se-2?accountid=13360,ME
9293,gas_tax,Here’s where the Maine House of Representatives candidates stand on key issues,,"Bangor Daily News; Bangor, Me.","Oct 25, 2018","Bangor, Me.",,,https://www.proquest.com/newspapers/here-s-where-maine-house-representatives/docview/2164603038/se-2?accountid=13360,ME
9307,gas_tax,DOT unveils 20-year plan $4 billion funding shortfall still looms: [All Edition],"Groening, Tom; OF THE NEWS STAFF","Bangor Daily News; Bangor, Me.","Apr 11, 2007","Bangor, Me.",,B,https://www.proquest.com/newspapers/dot-unveils-20-year-plan-4-billion-funding/docview/414392692/se-2?accountid=13360,ME
9352,gas_tax,"Where the Maine Senate candidates stand on the economy, health care and more","Shepherd, Michael","Bangor Daily News; Bangor, Me.","Oct 25, 2018","Bangor, Me.",,,https://www.proquest.com/newspapers/where-maine-senate-candidates-stand-on-economy/docview/2124846700/se-2?accountid=13360,ME
9475,gas_tax,"Little opposition expected for ATV bill ; The bill, which bans ATVs from private property without permission, will be heard in Augusta today.: [FINAL Edition]",DEIRDRE FLEMING Staff Writer,"Portland Press Herald; Portland, Me.","Mar 16, 2004","Portland, Me.",,Local & State,https://www.proquest.com/newspapers/little-opposition-expected-atv-bill-which-bans/docview/277223324/se-2?accountid=13360,ME
9481,gas_tax,Tax on hybrid vehicles doesn't add up,,"Portland Press Herald; Portland, Me.","Apr 21, 2017","Portland, Me.",A.1,,https://www.proquest.com/newspapers/tax-on-hybrid-vehicles-doesnt-add-up/docview/1901385470/se-2?accountid=13360,ME
9662,gas_tax,Letters to the Editor: [CITY Edition],,"Portland Press Herald; Portland, Me.","Dec 30, 1998","Portland, Me.",,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/276889296/se-2?accountid=13360,ME
9916,gas_tax,Maine has some candidates for running-mate spot: [CITY Edition],"Campbell, Steve","Portland Press Herald; Portland, Me.","Mar 19, 2000","Portland, Me.",,INSIGHT,https://www.proquest.com/newspapers/maine-has-some-candidates-running-mate-spot/docview/276921457/se-2?accountid=13360,ME
9949,gas_tax,LETTERS TO THE EDITOR: [CITY Edition 1],,"Portland Press Herald; Portland, Me.","Apr 24, 2000","Portland, Me.",,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/276990218/se-2?accountid=13360,ME
9967,gas_tax,Letters to the Editor: [CITY Edition],,"Portland Press Herald; Portland, Me.","Jan 9, 1999","Portland, Me.",,FRONT,https://www.proquest.com/newspapers/letters-editor/docview/276906653/se-2?accountid=13360,ME
9970,gas_tax,JOB ANXIETY RANKS HIGH AMONG MAINERS IN SURVEY: [CITY Edition],Steve Campbell Staff Writer,"Portland Press Herald; Portland, Me.","May 26, 1996","Portland, Me.",,INSIGHT,https://www.proquest.com/newspapers/job-anxiety-ranks-high-among-mainers-survey/docview/276732987/se-2?accountid=13360,ME
10015,gas_tax,Highway funding a political time bomb: [FINAL Edition],Bart Jansen Staff Writer,"Portland Press Herald; Portland, Me.","Feb 15, 2004","Portland, Me.",,Insight,https://www.proquest.com/newspapers/highway-funding-political-time-bomb/docview/277142540/se-2?accountid=13360,ME
10130,gas_tax,Bill would put tax on owners of electric cars,"McGUIRE, PETER","Kennebec Journal; Augusta, Me.","Feb 8, 2018","Augusta, Me.",2.B,,https://www.proquest.com/newspapers/bill-would-put-tax-on-owners-electric-cars/docview/1999062287/se-2?accountid=13360,ME
10131,gas_tax,LePage bill would make electric cars more expensive,"McGUIRE, PETER","Morning Sentinel; Waterville, Me.","Feb 8, 2018","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/lepage-bill-would-make-electric-cars-more/docview/1999061584/se-2?accountid=13360,ME
10140,gas_tax,Controversial bill seeks more money for off-road activities ; Proponents say the state doesn't allocate enough toward maintenance and enforcement programs.: [Final Edition],JOSIE HUANG Staff Writer,"Portland Press Herald; Portland, Me.","Mar 3, 2002","Portland, Me.",,Outdoors,https://www.proquest.com/newspapers/controversial-bill-seeks-more-money-off-road/docview/277007704/se-2?accountid=13360,ME
10149,gas_tax,"Bill calls for new fee on all-electric, hybrid cars: The Maine DOT says the owners aren't paying enough gas taxes into the road maintenance fund, but critics say find another way.","McGUIRE, PETER","Portland Press Herald; Portland, Me.","Feb 8, 2018","Portland, Me.",A.1,,https://www.proquest.com/newspapers/bill-calls-new-fee-on-all-electric-hybrid-cars/docview/1999069427/se-2?accountid=13360,ME
10223,gas_tax,Term limits debate wraps up bill-filled session: [ALL Edition],Emmet Meara Of the NEWS Staff,"Bangor Daily News; Bangor, Me.","Jun 7, 1999","Bangor, Me.",,,https://www.proquest.com/newspapers/term-limits-debate-wraps-up-bill-filled-session/docview/413948650/se-2?accountid=13360,ME
10304,gas_tax,VEHICLE SALES TAX RECEIPTS POOR FIT FOR HIGHWAY FUND TAX REVENUES FROM NEW VEHICLE SALES ARE JUST TOO VOLATILE.: [CITY Edition],,"Portland Press Herald; Portland, Me.","Feb 14, 1999","Portland, Me.",,EDITORIAL,https://www.proquest.com/newspapers/vehicle-sales-tax-receipts-poor-fit-highway-fund/docview/276899240/se-2?accountid=13360,ME
10393,gas_tax,Maine's statewide transportation infrastructure needs fixing: State lawmakers have to find the money to maintain our sadly deteriorated roads and bridges.,,"Portland Press Herald; Portland, Me.","Jun 10, 2014","Portland, Me.",A.1,,https://www.proquest.com/newspapers/maines-statewide-transportation-infrastructure/docview/1549365946/se-2?accountid=13360,ME
10404,gas_tax,"HOW THEY VOTED: MAINE'S CONGRESSIONAL DELEGATION, SEPT. 18-24, 2009 Jobless aid, Medicare premiums in spotlight",Anonymous,"Bangor Daily News; Bangor, Me.","Sep 26, 2009","Bangor, Me.",4,A,https://www.proquest.com/newspapers/how-they-voted-maines-congressional-delegation/docview/414377864/se-2?accountid=13360,ME
10436,gas_tax,Candidates turn to business needs: All five gubernatorial hopefuls give weak grades to Maine's economic climate and lay out their remedies at two chamber of commerce forums.,Anonymous,"Portland Press Herald; Portland, Me.","Oct 15, 2010","Portland, Me.",A.1,Front,https://www.proquest.com/newspapers/candidates-turn-business-needs/docview/758268685/se-2?accountid=13360,ME
10438,gas_tax,LETTERS TO THE EDITOR: [CITY Edition],,"Portland Press Herald; Portland, Me.","Mar 24, 1999","Portland, Me.",,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/276884888/se-2?accountid=13360,ME
10549,gas_tax,Mainers rate economy as top concern Poll finds many believe nation in health care crisis: [ALL Edition],The Associated Press,"Bangor Daily News; Bangor, Me.","May 27, 1996","Bangor, Me.",1,,https://www.proquest.com/newspapers/mainers-rate-economy-as-top-concern-poll-finds/docview/413817271/se-2?accountid=13360,ME
10691,gas_tax,Lawmakers weigh option of merger to avoid funding crisis,"Cover, Susan M","Kennebec Journal; Augusta, Me.","Oct 7, 2007","Augusta, Me.",A.1,Local & State,https://www.proquest.com/newspapers/lawmakers-weigh-option-merger-avoid-funding/docview/241751096/se-2?accountid=13360,ME
10782,gas_tax,Some say N.H. provides model for how Maine's turnpike system should work,"Rooks, Douglas","Sun Journal; Lewiston, Me.","Mar 13, 2011","Lewiston, Me.",,State,https://www.proquest.com/newspapers/some-say-n-h-provides-model-how-maines-turnpike/docview/856734577/se-2?accountid=13360,ME
10796,gas_tax,Financial crisis zaps market for Maine bonds,"Gallagher, Noel","Sun Journal; Lewiston, Me.","Sep 26, 2008","Lewiston, Me.",B.6,Business,https://www.proquest.com/newspapers/financial-crisis-zaps-market-maine-bonds/docview/378907436/se-2?accountid=13360,ME
11044,gas_tax,A setback for carbon taxes,,"Kennebec Journal; Augusta, Me.","Dec 15, 2018","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/setback-carbon-taxes/docview/2156343139/se-2?accountid=13360,ME
11052,gas_tax,A setback for carbon taxes,,"Morning Sentinel; Waterville, Me.","Dec 15, 2018","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/setback-carbon-taxes/docview/2156343081/se-2?accountid=13360,ME
11110,gas_tax,Little action on wildlife issues,,"Morning Sentinel; Waterville, Me.","Nov 29, 2017","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/little-action-on-wildlife-issues/docview/1969642063/se-2?accountid=13360,ME
11111,gas_tax,Little action on wildlife issues,,"Kennebec Journal; Augusta, Me.","Nov 29, 2017","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/little-action-on-wildlife-issues/docview/1969638780/se-2?accountid=13360,ME
11230,gas_tax,Stories of hope renew the faith,,"Portland Press Herald; Portland, Me.","Dec 30, 2018","Portland, Me.",D.4,,https://www.proquest.com/newspapers/stories-hope-renew-faith/docview/2161341479/se-2?accountid=13360,ME
11259,gas_tax,"Global warming views, facts not all valid",,"Portland Press Herald; Portland, Me.","Jun 17, 2014","Portland, Me.",A.1,,https://www.proquest.com/newspapers/global-warming-views-facts-not-all-valid/docview/1549932870/se-2?accountid=13360,ME
11289,gas_tax,Collusion's close to home with BIW,,"Portland Press Herald; Portland, Me.","Feb 15, 2018","Portland, Me.",A.1,,https://www.proquest.com/newspapers/collusions-close-home-with-biw/docview/2002109254/se-2?accountid=13360,ME
11305,gas_tax,Shame and stigma can be deadly,,"Portland Press Herald; Portland, Me.","Apr 8, 2019","Portland, Me.",A.1,,https://www.proquest.com/newspapers/shame-stigma-can-be-deadly/docview/2204496646/se-2?accountid=13360,ME
11417,gas_tax,LEGISLATIVE RACE RESULTS - GREATER PORTLAND: [ELECTION Edition],From staff reports,"Portland Press Herald; Portland, Me.","Nov 8, 2006","Portland, Me.",,Local & State,https://www.proquest.com/newspapers/legislative-race-results-greater-portland/docview/277443541/se-2?accountid=13360,ME
11436,gas_tax,Take care of cars,Anonymous,"Sun Journal; Lewiston, Me.","Nov 16, 2008","Lewiston, Me.",C.8,Letters To The Editor,https://www.proquest.com/newspapers/take-care-cars/docview/378903653/se-2?accountid=13360,ME
11493,gas_tax,Report: Drivers not covering environmental costs,"Farmer, David","Sun Journal; Lewiston, Me.","May 10, 2006","Lewiston, Me.",,State News,https://www.proquest.com/newspapers/report-drivers-not-covering-environmental-costs/docview/378820484/se-2?accountid=13360,ME
11503,gas_tax,U.S. Senate OKs boost for highways Measure would give Maine extra $47 million a year: [ALL Edition],Jim Abrams The Associated Press,"Bangor Daily News; Bangor, Me.","Mar 13, 1998","Bangor, Me.",,,https://www.proquest.com/newspapers/u-s-senate-oks-boost-highways-measure-would-give/docview/413961361/se-2?accountid=13360,ME
11552,gas_tax,The key lessons from Joe Biden's upset victory in Maine's Super Tuesday election,"Andrews, Caitlin; Piper, Jessica; Shepherd, Michael","Bangor Daily News; Bangor, Me.","Mar 4, 2020","Bangor, Me.",,,https://www.proquest.com/newspapers/key-lessons-joe-bidens-upset-victory-maines-super/docview/2370542082/se-2?accountid=13360,ME
11683,gas_tax,"Send money, cut spending and welcome to the Senate","Long, Robert","Bangor Daily News; Bangor, Me.","Oct 12, 2012","Bangor, Me.",,,https://www.proquest.com/newspapers/send-money-cut-spending-welcome-senate/docview/1111649191/se-2?accountid=13360,ME
11700,gas_tax,"Where the candidates stand on racinos, abortion, taxes, other issues: [FINAL Edition]",,"Portland Press Herald; Portland, Me.","May 28, 2006","Portland, Me.",,Maine & New England,https://www.proquest.com/newspapers/where-candidates-stand-on-racinos-abortion-taxes/docview/277292917/se-2?accountid=13360,ME
11812,gas_tax,The 4 storylines that will dominate Maine politics in 2020,"Shepherd, Michael","Bangor Daily News; Bangor, Me.","Dec 27, 2019","Bangor, Me.",,,https://www.proquest.com/newspapers/4-storylines-that-will-dominate-maine-politics/docview/2330803860/se-2?accountid=13360,ME
11814,gas_tax,Story on reading to cats touches the heart,,"Portland Press Herald; Portland, Me.","Nov 4, 2015","Portland, Me.",A.1,,https://www.proquest.com/newspapers/story-on-reading-cats-touches-heart/docview/1729236448/se-2?accountid=13360,ME
11852,gas_tax,Cupples will be responsive to needs of constituents,Anonymous,"Morning Sentinel; Waterville, Me.","Oct 20, 2008","Waterville, Me.",A.5,Letters,https://www.proquest.com/newspapers/cupples-will-be-responsive-needs-constituents/docview/381716888/se-2?accountid=13360,ME
11885,gas_tax,Bad for business: [All Edition],,"Bangor Daily News; Bangor, Me.","Mar 18, 2002","Bangor, Me.",,A,https://www.proquest.com/newspapers/bad-business/docview/414085759/se-2?accountid=13360,ME
11992,gas_tax,Dems: Tax rich to fund proposal for employment,"Lightman, David","Kennebec Journal; Augusta, Me.","Oct 6, 2011","Augusta, Me.",A.2,Local News,https://www.proquest.com/newspapers/dems-tax-rich-fund-proposal-employment/docview/896382457/se-2?accountid=13360,ME
12050,gas_tax,"Wednesday, July 3, 2019: A new America, protect the Arctic refuge, Belfast business and climate change",,"Bangor Daily News; Bangor, Me.","Jul 2, 2019","Bangor, Me.",,,https://www.proquest.com/newspapers/wednesday-july-3-2019-new-america-protect-arctic/docview/2250619420/se-2?accountid=13360,ME
12150,gas_tax,Janet Mills' plan to grow Maine's economy in the next decade,"Shepherd, Michael","Bangor Daily News; Bangor, Me.","Dec 11, 2019","Bangor, Me.",,,https://www.proquest.com/newspapers/janet-mills-plan-grow-maines-economy-next-decade/docview/2323561389/se-2?accountid=13360,ME
12169,gas_tax,Dems: Pay for jobs plan with millionaire tax hike,"Lightman, David","Morning Sentinel; Waterville, Me.","Oct 6, 2011","Waterville, Me.",A.1,Local News,https://www.proquest.com/newspapers/dems-pay-jobs-plan-with-millionaire-tax-hike/docview/896378215/se-2?accountid=13360,ME
12214,gas_tax,Incumbent faces political newcomer ; Bill Diamond and Lani Kelly disagree over TABOR and agree on keeping out casinos.: [FINAL Edition],JUSTIN ELLIS Staff Writer,"Portland Press Herald; Portland, Me.","Oct 26, 2006","Portland, Me.",,Local & State,https://www.proquest.com/newspapers/incumbent-faces-political-newcomer-bill-diamond/docview/277351142/se-2?accountid=13360,ME
12296,gas_tax,Three vie for chance to represent Windham: Incumbent Mark Bryant faces challenge from two: a Green Independent and a Republican.,"Richardson, John","Portland Press Herald; Portland, Me.","Oct 16, 2008","Portland, Me.",B.3,Local & State,https://www.proquest.com/newspapers/three-vie-chance-represent-windham/docview/277305944/se-2?accountid=13360,ME
12326,gas_tax,Logger wary of truck weight plan,"Karkos, Terry","Sun Journal; Lewiston, Me.","Jan 17, 2008","Lewiston, Me.",,River Valley,https://www.proquest.com/newspapers/logger-wary-truck-weight-plan/docview/378878586/se-2?accountid=13360,ME
12605,gas_tax,Education or fines? Looking for ways to cut down on ATV accidents: [FINAL Edition],Deirdre Fleming Staff Writer,"Portland Press Herald; Portland, Me.","Jun 18, 2006","Portland, Me.",,Outdoors,https://www.proquest.com/newspapers/education-fines-looking-ways-cut-down-on-atv/docview/277312899/se-2?accountid=13360,ME
12637,gas_tax,"Congress has much to do, but so little time: Facing the task of funding highway projects and the government itself, both parties push symbolic bills.","Memoli, Michael A","Portland Press Herald; Portland, Me.","Jul 10, 2014","Portland, Me.",A.1,,https://www.proquest.com/newspapers/congress-has-much-do-so-little-time/docview/1545532550/se-2?accountid=13360,ME
12639,gas_tax,"State 1st in use of stimulus Road, water projects create 750 jobs, so far","Miller, Kevin; OF THE NEWS STAFF","Bangor Daily News; Bangor, Me.","Jun 25, 2009","Bangor, Me.",1,A,https://www.proquest.com/newspapers/state-1st-use-stimulus-road-water-projects-create/docview/414378237/se-2?accountid=13360,ME
12685,gas_tax,How will Washington spend your taxes in 2008?,"Riedl, Brian","Sun Journal; Lewiston, Me.","Apr 15, 2008","Lewiston, Me.",A.6,Columnist,https://www.proquest.com/newspapers/how-will-washington-spend-your-taxes-2008/docview/378882614/se-2?accountid=13360,ME
12827,gas_tax,No defense for surveilling Mainers,,"Portland Press Herald; Portland, Me.","Jun 30, 2020","Portland, Me.",A.1,,https://www.proquest.com/newspapers/no-defense-surveilling-mainers/docview/2418521307/se-2?accountid=13360,ME
12829,gas_tax,Transportation officials on edgwe as bond deadline looms,"McGuire, Peter","Morning Sentinel; Waterville, Me.","Aug 14, 2019","Waterville, Me.",2.B,,https://www.proquest.com/newspapers/transportation-officials-on-edgwe-as-bond/docview/2272618436/se-2?accountid=13360,ME
12831,gas_tax,Transportation officials on edge as bond deadline looms,"McGuire, Peter","Kennebec Journal; Augusta, Me.","Aug 14, 2019","Augusta, Me.",2.B,,https://www.proquest.com/newspapers/transportation-officials-on-edge-as-bond-deadline/docview/2272614175/se-2?accountid=13360,ME
12840,gas_tax,"So, where does Washington spend our tax dollars, anyway?","Riedl, Brian","Sun Journal; Lewiston, Me.","Apr 15, 2007","Lewiston, Me.",,Perspective,https://www.proquest.com/newspapers/so-where-does-washington-spend-our-tax-dollars/docview/378826290/se-2?accountid=13360,ME
12868,gas_tax,"State transportation officials sound alarm over bond delays An. Aug. 30 deadline looms to get language on November's ballot, but there's still no date to reconvene the Legislature.","McGuire, Peter","Portland Press Herald; Portland, Me.","Aug 14, 2019","Portland, Me.",A.1,,https://www.proquest.com/newspapers/state-transportation-officials-sound-alarm-over/docview/2272614196/se-2?accountid=13360,ME
12870,gas_tax,Senators should hold public forums,,"Portland Press Herald; Portland, Me.","May 31, 2019","Portland, Me.",A.1,,https://www.proquest.com/newspapers/senators-should-hold-public-forums/docview/2232325033/se-2?accountid=13360,ME
12981,gas_tax,Report details DIF&W woes: [All Edition],"Fleming, Deirdre; Of the NEWS Staff","Bangor Daily News; Bangor, Me.","Jan 10, 2001","Bangor, Me.",,A,https://www.proquest.com/newspapers/report-details-dif-w-woes/docview/414055515/se-2?accountid=13360,ME
13181,gas_tax,"Wednesday, October 10, 2012: Candidate endorsements and same-sex marriage",,"Bangor Daily News; Bangor, Me.","Oct 9, 2012","Bangor, Me.",,,https://www.proquest.com/newspapers/wednesday-october-10-2012-candidate-endorsements/docview/1095334588/se-2?accountid=13360,ME
13228,gas_tax,"At forums, candidates grim on business climate","Monroe, Scott","Kennebec Journal; Augusta, Me.","Oct 15, 2010","Augusta, Me.",A.1,Local News,https://www.proquest.com/newspapers/at-forums-candidates-grim-on-business-climate/docview/758055939/se-2?accountid=13360,ME
13246,gas_tax,Candidates court business groups,SCOTT MONROE AND SUSAN COVER,"Morning Sentinel; Waterville, Me.","Oct 15, 2010","Waterville, Me.",A.1,Local News,https://www.proquest.com/newspapers/candidates-court-business-groups/docview/758056171/se-2?accountid=13360,ME
13274,gas_tax,Monitoring is key to fishing industry,,"Portland Press Herald; Portland, Me.","Mar 13, 2016","Portland, Me.",D.4,,https://www.proquest.com/newspapers/monitoring-is-key-fishing-industry/docview/1772589657/se-2?accountid=13360,ME
13279,gas_tax,"Stopped in their tracks ; State money for road and bridge repairs has dried up, forcing construction companies to idle workers and equipment. Hope lies in a massive bond package going to voters in June.: [FINAL Edition]",TOM BELL Staff Writer,"Portland Press Herald; Portland, Me.","Apr 8, 2007","Portland, Me.",,Business,https://www.proquest.com/newspapers/stopped-their-tracks-state-money-road-bridge/docview/277398953/se-2?accountid=13360,ME
13344,gas_tax,"Locally, Wall Street stalls funds for Maine's streets: State hits surprising obstacles in trying to sell road bond: high rates, no buyers","Gallagher, Noel K","Portland Press Herald; Portland, Me.","Sep 26, 2008","Portland, Me.",,Front,https://www.proquest.com/newspapers/locally-wall-street-stalls-funds-maines-streets/docview/277332950/se-2?accountid=13360,ME
13450,gas_tax,"On day of State of State address, a look at history",Anonymous,"Morning Sentinel; Waterville, Me.","Jan 24, 2012","Waterville, Me.",B.6,Local News,https://www.proquest.com/newspapers/on-day-state-address-look-at-history/docview/917275684/se-2?accountid=13360,ME
